q_id,question,mean,median,sd
1065,あなたの部屋の家具やインテリアで、一番気に入らないものは何ですか？,3.7,3.0,1.118804780974337
1066,あなたの部屋に最も思い入れのあるアイテムは何ですか？,3.1724137931034484,3.0,1.4897019240976024
1069,子供の頃から得意だと思っている才能は何ですか？,3.1333333333333333,3.0,0.7760791522613608
1070,趣味や特技の中で一番自慢できるものは何ですか？,3.2857142857142856,3.0,0.9371802805793976
1071,あなたの趣味で、挑戦してみたいと思ったことは何ですか？,2.6333333333333333,3.0,0.8087168778415268
1073,あなたが仕事で一番苦労した経験は何ですか？,4.2,5.0,1.1566896880679618
1074,これまでにあなたが心を痛めたプライベートの悩みは何ですか？,5.866666666666666,6.0,0.7760791522613608
1075,あなたがこれまでに最も体調を崩したエピソードは何ですか？,4.8,5.0,1.2148506364839742
1076,これまでに体調不良で休んだことはありますか？,3.8666666666666667,4.0,1.252124631158585
1081,鏡を見ると何が一番自己嫌悪を感じますか？,5.7,6.0,0.7497125886079554
1082,自身の体型に不満を感じている部分は何ですか？,5.566666666666666,5.5,1.0063019815944514
1083,最近あなたが達成したことで、一番満足感を感じたことは何ですか？,3.607142857142857,3.0,1.1001442906807546
1085,最近、一番達成したい夢は何ですか？,3.1666666666666665,3.0,1.11674815279973
1087,最近、何か心の中に抱え込んでしまっている悩みはありますか？,5.4,6.0,1.3544307876819286
1089,最近の人生で一番心が折れそうになった瞬間は何ですか？,4.9,5.0,1.2958820721144289
1090,最も感情的に苦しんだ出来事は何ですか？,5.7,6.0,1.0553639672872464
1092,子供の頃にどんな悪戯をしたことがありますか？,4.1,4.0,1.1846722229638327
1093,結婚式までの準備は大変でしたか？,3.3448275862068964,3.0,1.2327629267209235
1094,これまでで一番うれしかったプライベートなサプライズは何ですか？,3.6,3.0,1.1919268665368752
1099,あなたが大きく価値観を見直した瞬間は何ですか？,4.566666666666666,5.0,1.1043279539543756
1100,特定の人物との出会いで価値観が変化したことはありますか？,4.137931034482759,5.0,1.2456821978060995
1101,あなたが最近挑戦している新しいことは何ですか？,3.0,3.0,0.909717652294684
1102,あなたが現在、最も力を入れて学びたいことは何ですか？,3.2333333333333334,3.0,1.1351236704106018
1105,あなたの主に使用している通信手段は何ですか？,2.2666666666666666,2.0,0.9444331755018486
1106,普段、誰とコミュニケーションを取るのが一番好きですか？,3.5,3.0,1.2525835370311151
1107,初恋の人に対して、何か後悔するような行動をしたことはありますか？,5.466666666666667,6.0,1.0416609195243756
1108,深刻なトラブルを起こした経験はありますか？,5.6,6.0,0.9684683962230046
1110,最も信頼していた人に裏切られた経験はありますか？,5.633333333333334,6.0,1.4499306364701425
1115,あなたが一番儲けた株取引の経験は何ですか？,6.035714285714286,6.5,1.1700630833624395
1116,あなたの最大の株式収益はいくらですか？,6.0344827586206895,7.0,1.4263529572376852
1117,あなたのフィットネスジムの年間会費はいくらですか？,4.233333333333333,4.0,1.6954977569074399
1118,あなたの一番お気に入りのスポーツ用品は何ですか？,2.3,2.0,0.9153857298880941
1119,最後の休日は誰と過ごしましたか？,3.566666666666667,3.0,1.4781939897267773
1121,最近、一番思い出に残った飲み会のエピソードは何ですか？,3.3793103448275863,3.0,1.1775820597262692
1122,皆さんが集まる場所の気に入ったポイントは何ですか？,2.9655172413793105,3.0,1.0516231882424718
1123,あなたが一番印象に残っている本は何ですか？,2.2666666666666666,2.0,0.8683449709106092
1124,最後に読んだ本で感銘を受けた箇所は何ですか？,3.1,3.0,1.0938700673013826
1126,特別な思い出がある食事は何ですか？,3.2142857142857144,3.0,1.2868895275370982
1130,最近どこかに旅行の予定はありますか？,2.413793103448276,2.0,1.0527936095153945
1131,最近、自炊で挑戦した新しい料理は何ですか？,2.3666666666666667,2.0,0.9643054793328016
1132,最近、夕飯に使う食材で気に入っているものは何ですか？,2.3,2.0,0.7497125886079553
1133,晩酌はビール派ですか？それともワイン派ですか？,1.9666666666666666,2.0,1.0661996103898193
1134,あなたが好むのは、「ウィスキー味のお茶」か「お茶味のウィスキー」ですか？,2.5714285714285716,2.0,1.259881576697424
1136,「塩キャラメルアイス」か「キャラメル味の塩」どちらがお好みですか？,2.206896551724138,2.0,1.1765357849219762
1137,最近のエキゾチックなスイーツで何がお気に入りですか？,2.533333333333333,2.5,1.224275530553741
1138,もし選ぶとしたら「チョコチップ入りのクロワッサン」と「クロワッサン入りのチョコレート」のどちらですか？,2.3333333333333335,2.0,1.2403473458920846
1143,あなたの人生の終わり方や自分のパートナーの人生の終わり方、どちらを知らない方がいいですか？,4.310344827586207,4.0,1.4905283884741314
1144,自分の死後の世界と、自分の過去の失敗で知りたくないのはどちらですか？,3.8666666666666667,4.0,1.4793599112881346
1145,あなたの価値観では「財産」より「時間」が重要ですか？,3.8666666666666667,4.0,1.71671967332515
1146,あなたが好むなら「パートナーとの時間が全くない成功者」と「経済的に苦しいでもパートナーと時間を共有する」のどちらですか？,4.133333333333334,4.0,1.3578211078487255
1147,あなたの人生のモットーは何ですか？,3.6333333333333333,3.0,0.9643054793328016
1148,達成感を求めるタイプですか、それとも手軽さを重視しますか？,3.689655172413793,4.0,0.9674505626299491
1149,お金に困らず，一生を過ごす方法と一度だけ願い事が叶う方法，どちらが良いですか？,3.466666666666667,3.0,1.3829836145670416
1150,「幸せな結婚生活」か「自分だけの自由な時間」のどちらが魅力的ですか？,3.433333333333333,3.0,1.330888563259934
1151,「飲み会への出席が頻繁」と「遅刻する癖がある」のどちらを我慢できますか？,3.2758620689655173,3.0,1.250615611955566
1152,あなたがパートナーの中で許容できないのは「運動習慣がないこと」と「趣味の時間が長いこと」のどちらですか？,4.517241379310345,5.0,1.429802425291501
1153,最初の一杯を何にしますか、ワイン？それともビール？,2.2666666666666666,2.0,1.412587094253156
1154,飲み会を開くなら「お店で」、「自宅で」のどちらですか？,2.533333333333333,2.5,1.1058881072455415
1155,旅行先であれば、「食事の内容」か「宿泊施設のグレード」のどちらが妥協できますか？,2.892857142857143,3.0,1.227441956515157
1156,あなたが一番大切にするのはホテルのグレードとレジャーのボリュームどちらですか？,3.0,3.0,1.224744871391589
1157,あなたにとって理想の結婚相手の条件は何ですか？,4.466666666666667,5.0,1.0416609195243756
1158,結婚相手として大切にするのは「性格」ですか、「価値観」ですか？,3.933333333333333,4.0,1.4125870942531562
1159,あなたが最後に旅行したときに体験した最高の食事は何でしたか？,2.6333333333333333,3.0,0.8502873077655142
1160,あなたが旅行の際に必ず体験することは何ですか？,3.2666666666666666,3.0,0.9071871393197362
1161,あなたが仕事を選ぶとき「やりがい」と「地元の利便性」のどちらが重要ですか？,3.1724137931034484,3.0,1.1041792529567371
1163,「時間を止める能力」を手に入れたら何をしますか？,3.2413793103448274,3.0,1.353703185809554
1165,あなたが旅行に行くなら、自動運転車と人間が運転する車、どちらを選びますか？,3.066666666666667,3.0,1.2298957997167563
1166,「自動運転車を運転する能力」か「人間と対話できるAIを開発する能力」どちらが欲しいですか？,3.2666666666666666,3.0,1.257620449659713
1168,あなたが一番興味を持っている天体は何ですか？,2.5,2.0,1.224744871391589
1169,あなたの大切な人がずっと苦しむことを止めるためには耐え続けるしかないとしたら、それでも耐えますか？,5.321428571428571,5.0,1.2187902754164621
1170,あなたのストレス耐性を強化するためのコーチングを受けることに興味はありますか？,4.724137931034483,5.0,1.3064825110670781
1171,もし何時間でも眠らずに元気でいられる力を手に入れても、その時間を有効活用できる自信はありますか？,4.068965517241379,4.0,1.222732142223151
1172,あなたの目の前に永遠の命を授ける魔法の薬があるとしたら、飲みますか？,3.2666666666666666,3.0,1.4840144374549435
1173,休暇中に一番挑戦したいと思う新体験は何ですか？,2.892857142857143,3.0,0.8317445171439014
1174,休暇中に何か新しいことを学ぶことは大切だと思いますか？,3.3,3.0,1.118804780974337
1175,あなたの人生で一番大切なものは何ですか？,4.233333333333333,4.0,1.3817363722139078
1176,あなたが最も大切だと思う人間関係はどこですか？,4.533333333333333,5.0,1.1058881072455415
1177,「プライベートな時間を大切にする仕事」と「情熱を注げる忙しい仕事」どちらが良いですか？,3.392857142857143,4.0,1.0306159867619522
1178,「給料は少ないけど趣味に時間を費やせる職業」か「高給だけど自由時間が少ない職業」のどちらですか？,3.8275862068965516,4.0,1.5826958357101923
1179,あなたが一番大切にしている家族の価値観は何ですか？,4.4,5.0,1.1919268665368754
1181,あなたが国を治めるとしたら、どのような政策を優先しますか？,4.166666666666667,4.0,1.11674815279973
1182,「国を統べる王になる」か「ごく普通の生活を送る平民になる」のどちらですか？,3.4285714285714284,3.0,1.2889436222642408
1184,あなたは常夏のリゾート地でのんびり過ごすのと、冬のスキーリゾートでアクティブに過ごすの、どちらが好きですか？,2.3333333333333335,2.0,0.8840866447369844
1186,「夜型の生活」を選ぶ理由は何ですか？,4.1,4.0,1.2134305884983485
1187,あなたが一人で生活する場合、「都市部のマンション」と「田舎町の一軒家」、どちらがいいですか？,2.566666666666667,2.0,1.0063019815944514
1188,あなたのプライベートな時間は、海や山のどちらで過ごしたいですか？,2.6333333333333333,3.0,1.0980651740387641
1192,「海」と「山」のどちらで一人で野宿しなくてはならないとしたら、どちらを選びますか？,2.7,3.0,1.0221680811915899
1193,あなたのお気に入りの寿司ネタは何ですか？,2.033333333333333,2.0,1.0333518722845685
1196,あなたの最高の休暇は海辺ですか、それとも山間部ですか？,2.4,2.0,0.932183199398798
1197,好きなコーヒーブランドは何ですか？,1.7241379310344827,2.0,0.7510255713802262
1200,あなたが最後に寿司とラーメンを食べたのはいつですか？,2.1724137931034484,2.0,0.8891796185747116
1201,猫と犬、どちらとも飼ったことはありますか？,1.793103448275862,2.0,0.9015585847705068
1202,家族として飼うなら猫と犬、どちらを選びますか？,2.0,2.0,0.816496580927726
1203,あなたがカフェを開いたら、どんなコンセプトにしますか？,2.966666666666667,3.0,0.99942512211403
1205,あなたがUFOを見た経験はありますか？,2.5517241379310347,2.0,1.3780474514054744
1206,あなたがUFOに遭遇したらどうしますか？,3.1666666666666665,3.0,1.0854312136382618
1207,お気に入りの小説と映画は何ですか？,2.066666666666667,2.0,0.639683829949492
1208,どのジャンルの小説や映画が好きですか？,2.033333333333333,2.0,0.8087168778415268
1209,あなたが風呂に入るときは何を聴きますか？,2.3793103448275863,2.0,1.0827805840074194
1211,最近の仕事のストレスは大丈夫ですか？,4.4,5.0,1.3544307876819286
1212,会社で取り組んでいるプロジェクトに一番苦労したエピソードは何ですか？,4.466666666666667,5.0,1.1957780134587124
1214,最近の仕事で一番成功したプロジェクトは何ですか？,3.566666666666667,3.5,0.9352607356658147
1215,そのコーヒーはどのブランドのものですか？,2.1,2.0,1.3733924772444779
1216,そのコーヒーはどのような風味だったのですか？,1.9,2.0,0.9228890171255884
1217,朝食に食べると言っていたパンケーキのレストランはどこだったんですか？,2.566666666666667,2.0,1.165105688067746
1218,朝食のパンケーキは、手作りですか？,2.4642857142857144,2.0,1.0708993401928104
1219,最近、何か特別なことで心が満たされましたか？,3.7586206896551726,3.0,1.1848801149059374
1220,今日は何か特別な出来事がありましたか？,3.2333333333333334,3.0,0.9714309861845772
1223,昨日の仕事で一番印象に残った出来事は何ですか？,3.392857142857143,3.0,0.8751417118804335
1227,最近の休日は何をして過ごしましたか？,2.6666666666666665,3.0,1.0283342182227604
1229,何の楽器を毎日練習していますか？,2.1333333333333333,2.0,1.0080138659874616
1230,初めて習った楽器は何ですか？,1.9333333333333333,2.0,0.9444331755018487
1231,「東京タワーから見た夜景で一番印象に残ったものは何ですか？」,2.6551724137931036,3.0,1.0098041560112223
1235,「ディスカバリーチャンネル」で特に好きな番組は何ですか？,2.4285714285714284,2.0,0.9200874124564724
1236,「ディスカバリーチャンネル」で最も印象に残った番組は何ですか？,2.4827586206896552,2.0,1.2136335542250332
1237,あなたの専攻は何ですか？,2.3333333333333335,2.0,1.18418699983352
1240,最後に泣いた小説は何ですか？,2.5,3.0,0.7768193328323317
1242,今日の会議で何を話し合う予定ですか？,2.966666666666667,3.0,1.0661996103898193
1243,明日の会議の議題は何ですか？,2.7,2.5,1.3169976304537112
1246,最近，何時に起きていますか？,2.066666666666667,2.0,0.9444331755018488
1247,どの映画のビデオレビューを見て感銘を受けましたか？,3.2333333333333334,3.0,1.0400044208570938
1248,特に感動した映画のシーンは何ですか？,2.533333333333333,2.0,1.1665845619713493
1250,毎日自炊しているのは何の料理ですか？,2.6,2.0,0.9684683962230046
1253,ビーフシチューの中に具材は何が入っていましたか？,1.7,1.5,0.8366600265340756
1255,海老フライを初めて食べたときの感想は？,2.2,2.0,0.8866830868758714
1257,あなたの夕食のお供に最適な映画のジャンルは何ですか？,2.433333333333333,2.0,1.0063019815944514
1258,最近、何か食べたいと思ってるものはありますか？,1.8666666666666667,2.0,0.7302967433402214
1259,週末に時間があるとしたら、一緒にプライベートビーチに行きませんか？,4.344827586206897,4.0,1.609699662957692
1260,最近ストレスが溜まっていないですか？温泉旅行に行きませんか？,4.310344827586207,4.0,1.7546560158589908
1261,最初のデートで行き先が決まっていないなら、ライトアップされた庭園が見えるレストランはどうですか？,2.966666666666667,3.0,1.2994251602637363
1263,お気に入りのダイエット法は何ですか？,3.2,3.0,1.4479474176011817
1266,最近、仕事で大変だったエピソードはありますか？,4.2,4.5,1.2703515668696899
1267,最近一番印象に残った旅行先はどこですか？,2.5714285714285716,3.0,0.7901510136288027
1268,旅行先で訪れたい場所は決めましたか？,2.5517241379310347,3.0,1.2126183858715385
1269,最近英会話を学んだきっかけは何ですか？,2.6666666666666665,3.0,0.802295557085754
1271,ピアノのコンクールに出場したことはありますか？,2.033333333333333,2.0,0.889917986664224
1272,あなたが一番難しかったピアノの曲は何ですか？,2.5,2.5,0.8610338613230188
1274,あなたが料理を始めたきっかけは何ですか？,2.3,2.0,0.8366600265340757
1275,最近、練習している曲は何ですか？,2.1666666666666665,2.0,0.7466399831028445
1277,最初に運動を始めたきっかけは何ですか？,2.6,3.0,0.8550055454548939
1278,最後にした運動は何ですか？,2.25,2.0,0.8871510790372952
1280,最後に感動した映画は何ですか？,2.4,2.0,0.6746646676632054
1281,デートの服装は何にしましたか？,3.433333333333333,3.0,1.222866427231762
1282,デートで訪れる予定のお店はどんな雰囲気ですか？,3.586206896551724,3.0,1.3762589400075624
1286,小学校の頃の先生に感じた影響は何ですか？,3.6,3.0,1.1626367179523596
1290,好きな旅行先はどこですか？,1.8,2.0,0.6643638388299198
1291,あなたのアメリカでの最高の思い出は何ですか？,2.7333333333333334,3.0,0.8276819867946673
1292,アメリカでの日常生活で一番困っていることは何ですか？,3.5925925925925926,3.0,1.1183524715903528
1293,あなたの就職活動で特に困ったことは何ですか？,4.464285714285714,5.0,1.0708993401928104
1294,就職活動で一番苦しんだ経験は何ですか？,4.964285714285714,5.0,0.9993384054849732
1295,あなたの幼少期を過ごした町の思い出を教えてください,3.2333333333333334,3.0,1.2228664272317624
1296,あなたが生まれ育った地域の思い出に残る風景は何ですか？,2.896551724137931,3.0,0.9001915504970078
1297,あなたのサボテンのお気に入りの品種は何ですか？,1.9655172413793103,2.0,1.0516231882424718
1299,一番好きなカレーライスの具は何ですか？,1.4666666666666666,1.0,0.571346463723366
1301,エスプレッソマキアートの味の特徴は何ですか？,2.413793103448276,2.0,1.118584608822058
1302,エスプレッソマキアートを特別に思う理由は何ですか？,2.586206896551724,2.0,1.1500696059465998
1306,あなたの一番好きな気温は何度ですか？,2.033333333333333,2.0,0.8502873077655143
1307,あなたのお父さんは何をしていますか？,3.3666666666666667,3.0,1.473521078171633
1311,鈴木さんの家族構成はどうなっていますか？,3.6551724137931036,4.0,1.4460750343347015
1312,鈴木さんと一緒に働いて何か印象的なエピソードはありますか？,3.793103448275862,4.0,1.0481040823733514
1313,あなたの家族の長男さんとの思い出のエピソードを教えてください。,3.8,4.0,1.126483695950092
1314,あなたの家族の長男さんの好きな過ごし方は何ですか？,4.1,4.0,1.3222238320605801
1315,あなたの上司の人間性をどう評価しますか？,4.7,5.0,1.2077336998093466
1316,あなたの上司の方針に共感していますか？,4.714285714285714,5.0,1.117442279796701
1317,彼女と一緒に運動することはありますか？,3.1666666666666665,3.0,1.366680683976335
1319,進学先で一番影響を受けたのは誰ですか？,3.4,3.0,0.9684683962230046
1320,あなたの進学先で親しい友人はいますか？,3.6333333333333333,3.0,1.3256965204630418
1322,あなたの親友はクラスでどのくらいの成績ですか？,4.5,5.0,1.332614748892386
1323,最近の1ヶ月で何か悔しい経験はありましたか？,4.566666666666666,5.0,1.3047217521658447
1324,最近の1ヶ月で自身の心境変動に戸惑ったことはありますか？,5.1,5.0,1.0288929437289247
1327,最近、何か特別な理由がないのに気分が沈む瞬間はありますか？,5.233333333333333,5.0,1.19433528860584
1331,最近、精神的に疲れを感じていますか？,5.133333333333334,5.0,0.6814453874610598
1333,最近、精神的なストレスで眠れないことはありますか？,5.3,6.0,1.0553639672872464
1334,あなたの好きな寝る前のリラックス方法は何ですか？,2.8,3.0,0.9247553264475439
1335,最近の睡眠時間はどれくらいですか？,2.6666666666666665,3.0,1.1547005383792517
1337,ストレスが原因で眠れないことはありますか？,4.866666666666666,5.0,1.3321834121764768
1341,最近あなた自身について何かプレッシャーを感じていますか？,4.933333333333334,5.0,1.1724814044061258
1342,昨日のうちにあなたが何か後悔した行動はありましたか？,4.866666666666666,5.0,0.9371024061116424
1343,自分が思い切ったことや挑戦したことは何ですか？,3.566666666666667,3.5,0.8976341829703132
1344,最近のプライベートで一番うれしかった瞬間は何ですか？,3.1666666666666665,3.0,1.2617266038997932
1347,最近の1ヶ月で辛かった恋愛の出来事は何ですか？,5.8,6.0,0.9965457582448796
1349,最も辛かった私生活の出来事は何でしたか？,5.642857142857143,6.0,1.1292175499576134
1351,最近、自分自身について深く掘り下げて考える時間はありましたか？,4.5,5.0,1.2798167972341818
1352,最近、自分の人生について深く考えたことはありますか？,4.931034482758621,5.0,1.222732142223151
1353,食事の内容や食べる時間に困っていることはありますか？,3.8,4.0,1.2429109325317307
1356,最近、仕事で一番ハードだった経験は何ですか？,4.2,4.5,1.2972118642263706
1357,食事について何か気になることはありますか？,3.2,3.0,0.9247553264475439
1358,最近、食生活で気になっていることは何ですか？,3.6666666666666665,4.0,1.1547005383792517
1361,あなたがストレス発散に最適なスポーツは何ですか？,2.5172413793103448,2.0,1.0219270890672474
1362,あなたが最近気に入っている曲は何ですか？,2.3333333333333335,2.0,1.0933445471810679
1364,あなたが最近ヘビロテしている音楽は何ですか？,2.4,2.0,0.932183199398798
1365,あなたが毎日の生活で一番使う化粧品は何ですか？,2.5,2.0,1.224744871391589
1366,あなたが一日で最も使う電化製品は何ですか？,2.2666666666666666,2.0,1.112106833535071
1368,最初に読んだ推理小説は何ですか？,2.3666666666666667,2.0,0.8502873077655142
1369,最初に観た映画のタイトルは何ですか？,2.2333333333333334,2.0,1.072648457158112
1370,あなたが初めて読んだ本は何ですか？,2.066666666666667,2.0,0.8683449709106095
1373,あなたの一番年上の姉妹の名前は何ですか？,3.2413793103448274,2.0,1.8642342819849869
1377,あなたの最悪の旅行体験を教えていただけますか？,4.1,4.5,1.422722014672748
1379,あなたの最も印象的な仕事体験は何ですか？,3.7666666666666666,4.0,1.1351236704106018
1380,あなたが子供の頃に最も怖かった映画は何ですか？,2.7241379310344827,2.0,1.2788541669383442
1381,あなたが好きだった遊びは何ですか？,2.533333333333333,2.0,0.7760791522613608
1383,趣味で最も気に入っているものは何ですか？,2.2333333333333334,2.0,0.858359836662575
1390,あなたが最後に大泣きした出来事は何ですか？,5.321428571428571,5.0,0.9833266074561479
1394,最後に買った洋服は何ですか？,2.466666666666667,3.0,0.7760791522613608
1395,あなたの次の休暇は何を計画していますか？,2.933333333333333,3.0,1.142692927446732
1401,あなたが最後に読んだ本の中で、特に心に残った部分は何ですか？,3.1333333333333333,3.0,1.1665845619713493
1407,最近のマイブームは何ですか？,2.1333333333333333,2.0,0.7760791522613609
1413,あなたの精神的に一番厳しかった試験は何ですか？,5.066666666666666,5.0,1.4367908045682762
1414,あなたがこれまでに体験した一番怖いホラー映画は何ですか？,2.433333333333333,2.0,0.8172001541568766
1415,最も刺激的でスリリングだと感じたアトラクションは何ですか？,2.6,3.0,0.9684683962230046
1417,最近はどんなフィットネスをしていますか？,2.5,3.0,0.6297235299224025
1418,最近はどのテレビ番組を良く見ていますか？,2.066666666666667,2.0,0.9444331755018488
1419,あなたの尊敬するスポーツ選手は誰ですか？,2.1379310344827585,2.0,0.8752198879234572
1422,普段使っているスマホのアプリでは何がお気に入りですか？,2.433333333333333,2.0,0.9714309861845772
1423,最近仕事以外で楽しくやりがいを感じることは何ですか？,3.3666666666666667,3.0,0.99942512211403
1424,仕事や学業以外で，現在興味があることは何ですか？,2.966666666666667,3.0,0.99942512211403
1426,最近，何か新しい技術を身につけましたか？,3.3333333333333335,3.0,1.0613372610104648
1428,一番好きな運動は何ですか？,2.0,2.0,0.7878385971583354
1429,あなたが最もエネルギーを充電できるレジャー活動は何ですか？,2.7142857142857144,3.0,0.6586823467062358
1430,あなたがストレスを最も発散できる方法は何ですか？,3.1666666666666665,3.0,1.1472105098991154
1432,最高に楽しかった誕生日の思い出は何ですか？,3.0,3.0,0.909717652294684
1433,あなたの最も忘れられない校外学習は何ですか？,2.933333333333333,3.0,0.7849152527649012
1436,あなたのお気に入りの映画の監督は誰ですか？,2.206896551724138,2.0,0.9015585847705069
1437,あなたが料理をしていて、最も達成感を感じる瞬間は何ですか？,2.7333333333333334,2.0,1.2015315896469556
1439,あなたが旅行をしていて、最も感動する瞬間は何ですか？,2.7333333333333334,3.0,0.8276819867946673
1440,職場でストレスを発散する方法は何ですか？,3.5,3.0,1.1962585350828727
1443,あなたの家族や親戚に対する感想はどうですか？,4.724137931034483,5.0,1.3064825110670784
1447,あなたの一番大切な人は、あなたにとってどのような存在ですか？,4.933333333333334,5.0,1.284746944983205
1448,ペットはあなたにとってどのような存在ですか？,2.8,3.0,1.126483695950092
1449,あなたがその趣味を始めた理由は何ですか？,3.107142857142857,3.0,1.1001442906807546
1450,どうしてあなたの趣味はハイキングなのですか？,2.933333333333333,3.0,1.1724814044061258
1451,どうしてあなたはその生活習慣を持つようになったのですか？,4.433333333333334,5.0,1.1351236704106016
1455,あなたが友達に求める性格は何ですか？,4.166666666666667,4.0,1.176884646541184
1458,あなたが理想とするリーダーの特性はどのようなものですか？,3.8333333333333335,4.0,1.1472105098991157
1459,あなたが夢見る理想のキャリアはどんなものですか？,4.0,4.0,1.2317635241028795
1462,あなたが最近体験した失敗談は何ですか？,4.833333333333333,5.0,1.085431213638262
1463,あなたが最近学んだ新しいことは何ですか？,3.1,3.0,0.9228890171255885
1468,あなたが日々心掛けている健康法は何ですか？,3.0,3.0,1.1141720290623112
1470,学生時代に達成した最大の成果とその達成方法は何ですか？,4.3,4.0,1.0553639672872464
1471,最も印象に残っている失敗体験とその教訓について教えていただけますか？,5.413793103448276,6.0,1.1500696059465998
1476,あなたが自分を見つめ直した時、どんな悪い癖がありますか？,5.166666666666667,5.0,1.0531834608931392
1477,あなたが他人を観察して気づいた、共通するいいクセは何ですか？,3.6206896551724137,3.0,0.9029235493443457
1478,あなたが自分を見て、どんな自己管理スキルがありますか？,4.285714285714286,4.0,1.2429696476477394
1479,あなたが一度はやめたいと思ったけれどやめられない趣味は何ですか？,4.035714285714286,4.0,1.0357370915204895
1480,あなたがなかなか克服できない恐怖は何ですか？,4.793103448275862,5.0,1.3726749262669478
1481,あなたが一人では解決できない問題は何ですか？,5.241379310344827,5.0,1.0574623402207861
1482,あなたが今後一番力を入れて向上させたいスキルは何ですか？,3.7586206896551726,4.0,1.0574623402207861
1483,あなたが最も向上したいと思っている技術や才能は何ですか？,3.433333333333333,3.0,1.1651056880677462
1485,これまで自分がやり遂げたことの中で、一番自信につながったことは何ですか？,3.4,3.0,1.2757688689165256
1486,あなたのスキルセットの中で、向上させたいと思っているものは何ですか？,3.966666666666667,4.0,0.8502873077655143
1487,仕事のスキルの中で、特に強化したいポイントは何ですか？,3.896551724137931,4.0,1.3454905527673566
1488,仕事で挫折した経験はありますか？,4.821428571428571,5.0,1.4415416497771851
1491,あなたが最も成功したと感じた瞬間は何ですか？,3.6,3.5,1.132589343358684
1495,あなたが友達と長続きしない理由は何ですか？,5.633333333333334,6.0,1.4259499757471623
1496,あなたが友人との付き合いで許せない行為は何ですか？,5.233333333333333,5.0,0.9352607356658147
1500,あなたが成し遂げたいと思っている目標は何ですか？,3.533333333333333,3.0,1.3578211078487257
1503,最近、勉強や仕事で睡眠時間は減りましたか？,3.896551724137931,4.0,1.2913123885137414
1505,最近、読書や勉強で知識は増えましたか？,3.1785714285714284,3.0,1.0202966681339751
1508,あなたの仕事面で気になることは何ですか？,4.3,5.0,1.1188047809743373
1509,あなたが一番人間関係に労力を注いでいるのはどの部分ですか？,4.866666666666666,5.0,1.1058881072455415
1510,あなたが一番重視している自己啓発の部分は何ですか？,4.428571428571429,5.0,1.1683661091795523
1511,あなたが一番興味を持っている科学の分野は何ですか？,3.0,3.0,1.1338934190276817
1512,あなたのスキンケアルーチンはどのようなものですか？,2.933333333333333,3.0,1.3628907749221197
1514,日々の生活の中で気を付けている睡眠習慣はありますか？,2.9,3.0,1.0618786215460558
1515,あなたが最もリラックスできる瞬間は何ですか？,2.7666666666666666,3.0,0.9714309861845772
1517,どんな時に自分を責めてしまうと感じますか？,5.233333333333333,5.0,1.072648457158112
1518,あなたが持つ仕事に対する情熱を教えてもらえますか？,3.6,3.0,1.2757688689165259
1519,あなたの転職先に対してどのような期待をしていますか？,4.166666666666667,4.0,1.0531834608931394
1520,あなたは自分の職業に対してどんな感情を抱いていますか？,4.678571428571429,5.0,0.9048663264720757
1521,あなたの現在の職場の環境には満足していますか？,4.733333333333333,5.0,1.2847469449832047
1525,仕事の中で特に困難を感じている部分はありますか？,4.857142857142857,5.0,0.803431792688493
1526,どのようなタイプの人物との人間関係が苦手ですか？,4.9,5.0,1.1551981469084383
1527,あなたが仕事仲間に求める一番重要な性格は何ですか？,4.066666666666666,4.0,0.8683449709106095
1528,あなたが仕事のパートナーに求める一番重要な能力は何ですか？,4.310344827586207,5.0,1.137147065368355
1530,あなたが自分の仕事を変えたいと強く思う時は何ですか？,4.678571428571429,5.0,0.7723735149271023
1531,自分の友達の性格を変えてほしいと思う瞬間は何ですか？,4.448275862068965,5.0,1.3252009792737027
1533,あなたがこれまでにチャレンジした、メンタル面での自己改革は何ですか？,4.766666666666667,5.0,0.9714309861845773
1534,あなたの性格上の特徴で、自分を改善しようと思った瞬間は何ですか？,5.366666666666666,5.0,0.7648904962570576
1537,あなたがチャームポイントだと思っている体の部位は何ですか？,4.3,4.0,1.2635472781569872
1538,あなたが一番好きな身体のパーツは何ですか？,3.933333333333333,4.0,1.257620449659713
1539,自分の特技の中で最も独自性があると思うのは何ですか？,3.6,4.0,1.132589343358684
1540,自分の特技の中で最も磨きたいと思っているのは何ですか？,3.5,3.0,0.9737945687202026
1541,何が自分の最大のウィークポイントだと思いますか？,4.833333333333333,5.0,1.11674815279973
1542,最も苦手だと感じるスポーツは何ですか？,3.0344827586206895,3.0,1.4755812080254453
1544,最も気になる健康上の問題は何ですか？,4.833333333333333,5.0,1.641768040513207
1551,これまでで一番腹が立った出来事は何ですか？,4.793103448275862,5.0,1.2357562850575001
1553,今までで一番喜んだ出来事は何ですか？,2.8,3.0,0.9247553264475438
1554,あなたが心から喜んだ忘れられない経験は何ですか？,3.3666666666666667,3.0,0.99942512211403
1556,あなたが忘れられない楽しい思い出は何ですか？,3.7142857142857144,3.5,1.2429696476477392
1557,最も喜んだ人生の一コマは何ですか？,3.2666666666666666,3.0,1.0806553992619585
1560,最近の旅行でどれくらいお金を使いましたか？,4.366666666666666,5.0,1.3767361035618173
1561,あなたのファッションにどれくらいお金を使いますか？,4.566666666666666,5.0,1.813423763803275
